y,x,elevation,forest,water
227738.7024,492621.5844,446,36,5
227738.7024,493121.7688,467,38,5
227738.7024,493621.9532,548,37,5
227738.7024,494122.1377,512,39,5
227738.7024,494622.3221,512,39,5
227738.7024,495122.5065,440,37,5
227738.7024,495622.6909,411,42,5
227738.7024,496122.8753,416,35,5
227738.7024,496623.0597,445,37,5
227738.7024,497123.2442,500,42,5
227738.7024,497623.4286,489,42,5
227738.7024,498123.613,499,37,5
227738.7024,498623.7974,534,39,5
227738.7024,499123.9818,534,39,5
227738.7024,499624.1662,577,39,5
227738.7024,500124.3507,650,37,5
227738.7024,500624.5351,711,28,5
227738.7024,501124.7195,633,37,5
227738.7024,501624.9039,716,37,5
227738.7024,502125.0883,659,36,5
227738.7024,502625.2727,520,35,5
227738.7024,503125.4572,361,29,5
227738.7024,503625.6416,361,29,5
227738.7024,504125.826,279,31,5
227738.7024,504626.0104,297,28,62
227738.7024,505126.1948,373,43,5
227738.7024,505626.3792,440,39,5
227738.7024,506126.5637,678,34,5
227738.7024,506626.7481,653,35,5
227738.7024,507126.9325,570,39,5
227738.7024,507627.1169,568,37,5
227738.7024,508127.3013,617,37,5
227738.7024,508627.4857,617,32,5
227738.7024,509127.6702,590,33,5
227738.7024,509627.8546,540,33,5
227738.7024,510128.039,537,32,5
227738.7024,510628.2234,430,38,5
227738.7024,511128.4078,366,38,5
227738.7024,511628.5922,383,43,5
227738.7024,512128.7767,397,41,5
227738.7024,512628.9611,387,41,5
227738.7024,513129.1455,387,37,5
227738.7024,513629.3299,423,35,5
227738.7024,514129.5143,446,41,5
227738.7024,514629.6987,644,43,5
227738.7024,515129.8831,687,41,5
227738.7024,515630.0676,745,42,5
227738.7024,516130.252,772,45,5
227738.7024,516630.4364,759,38,5
227738.7024,517130.6208,661,38,5
227738.7024,517630.8052,661,43,5
227738.7024,518130.9896,663,36,5
227738.7024,518631.1741,540,34,5
227738.7024,519131.3585,647,44,5
227738.7024,519631.5429,718,36,5
227738.7024,520131.7273,744,40,5
227738.7024,520631.9117,748,38,5
227738.7024,521132.0961,715,40,5
227738.7024,521632.2806,682,40,5
227738.7024,522132.465,682,34,5
227738.7024,522632.6494,633,42,5
227738.7024,523132.8338,641,39,5
227738.7024,523633.0182,758,38,5
227738.7024,524133.2026,821,45,5
227738.7024,524633.3871,788,43,5
227738.7024,525133.5715,846,38,5
227738.7024,525633.7559,843,38,5
227738.7024,526133.9403,839,38,5
227738.7024,526634.1247,839,45,5
227738.7024,527134.3091,862,43,5
227738.7024,527634.4936,871,42,5
227738.7024,528134.678,969,38,5
227738.7024,528634.8624,1033,32,5
227738.7024,529135.0468,1082,33,5
227738.7024,529635.2312,1129,42,5
227738.7024,530135.4156,1195,40,5
227738.7024,530635.6001,1250,40,5
227738.7024,531135.7845,1250,34,5
227738.7024,531635.9689,1310,33,5
227738.7024,532136.1533,1376,27,5
227738.7024,532636.3377,1170,37,5
227738.7024,533136.5221,984,38,5
227738.7024,533636.7066,838,40,5
227738.7024,534136.891,722,42,5
227738.7024,534637.0754,655,46,5
227738.7024,535137.2598,687,45,5
227738.7024,535637.4442,687,45,5
227738.7024,536137.6286,679,44,5
227738.7024,536637.8131,630,43,5
227738.7024,537137.9975,657,41,5
227738.7024,537638.1819,635,44,5
227738.7024,538138.3663,621,36,5
227738.7024,538638.5507,589,42,5
227738.7024,539138.7351,573,42,5
227738.7024,539638.9196,604,29,5
227738.7024,540139.104,604,29,5
227738.7024,540639.2884,584,32,5
227738.7024,541139.4728,488,41,5
227738.7024,541639.6572,680,41,5
227738.7024,542139.8416,649,42,5
227738.7024,542640.0261,589,48,5
227738.7024,543140.2105,664,48,5
227738.7024,543640.3949,812,45,5
227738.7024,544140.5793,712,36,5
227738.7024,544640.7637,712,36,5
227738.7024,545140.9481,729,36,5
227738.7024,545641.1326,746,34,5
227738.7024,546141.317,695,43,5
227738.7024,546641.5014,668,44,5
227738.7024,547141.6858,721,47,5
227738.7024,547641.8702,769,46,5
227738.7024,548142.0546,757,42,5
227738.7024,548642.2391,757,42,5
227738.7024,549142.4235,757,42,5
227738.7024,549642.6079,726,37,5
227738.7024,550142.7923,699,40,5
227738.7024,550642.9767,753,40,5
227738.7024,551143.1611,781,38,5
227738.7024,551643.3456,801,38,5
227738.7024,552143.53,784,38,5
227738.7024,552643.7144,797,38,5
227738.7024,553143.8988,791,40,5
227738.7024,553644.0832,791,40,5
227738.7024,554144.2676,782,34,5
227738.7024,554644.4521,771,35,5
227738.7024,555144.6365,752,28,14
227738.7024,555644.8209,766,31,5
227738.7024,556145.0053,815,35,5
227738.7024,556645.1897,914,34,5
227738.7024,557145.3741,997,39,5
227738.7024,557645.5586,900,35,5
227738.7024,558145.743,900,35,5
227738.7024,558645.9274,890,27,5
227738.7024,559146.1118,891,31,5
227738.7024,559646.2962,802,29,5
227738.7024,560146.4806,801,27,5
227738.7024,560646.6651,820,25,5
227738.7024,561146.8495,830,32,5
227738.7024,561647.0339,840,30,5
227738.7024,562147.2183,884,30,5
227738.7024,562647.4027,884,30,5
227738.7024,563147.5871,914,35,5
227738.7024,563647.7716,955,35,5
227738.7024,564147.956,1045,36,5
227738.7024,564648.1404,1103,38,5
227738.7024,565148.3248,1036,33,5
227738.7024,565648.5092,1065,35,5
227738.7024,566148.6936,1056,31,5
227738.7024,566648.8781,1056,30,5
227738.7024,567149.0625,1056,30,5
227738.7024,567649.2469,1075,31,5
227238.6109,466111.8103,596,36,5
227238.6109,466611.9947,446,40,5
227238.6109,467112.1792,387,36,5
227238.6109,467612.3636,387,36,5
227238.6109,468112.548,367,36,5
227238.6109,468612.7324,359,35,5
227238.6109,469112.9168,390,40,5
227238.6109,469613.1012,360,39,5
227238.6109,470113.2857,329,33,5
227238.6109,470613.4701,304,33,5
227238.6109,471113.6545,330,31,5
227238.6109,471613.8389,339,35,5
227238.6109,472114.0233,339,35,5
227238.6109,472614.2077,384,35,5
227238.6109,473114.3922,455,36,5
227238.6109,473614.5766,491,40,5
227238.6109,474114.761,508,38,5
227238.6109,474614.9454,323,37,5
227238.6109,475115.1298,310,35,5
227238.6109,475615.3142,379,38,5
227238.6109,476115.4987,458,41,5
227238.6109,476615.6831,458,41,5
227238.6109,477115.8675,567,39,5
227238.6109,477616.0519,606,33,5
227238.6109,478116.2363,493,30,5
227238.6109,478616.4207,473,39,5
227238.6109,479116.6052,529,27,5
227238.6109,479616.7896,478,34,5
227238.6109,480116.974,411,37,5
227238.6109,480617.1584,344,35,5
227238.6109,481117.3428,344,35,5
227238.6109,481617.5272,386,38,5
227238.6109,482117.7117,378,35,5
227238.6109,482617.8961,310,39,5
227238.6109,483118.0805,380,41,5
227238.6109,483618.2649,515,44,5
227238.6109,484118.4493,659,39,5
227238.6109,484618.6337,675,37,5
227238.6109,485118.8182,662,41,5
227238.6109,485619.0026,662,41,5
227238.6109,486119.187,800,40,5
227238.6109,486619.3714,722,41,5
227238.6109,487119.5558,732,39,5
227238.6109,487619.7402,697,26,5
227238.6109,488119.9247,516,39,5
227238.6109,488620.1091,441,42,5
227238.6109,489120.2935,399,34,5
227238.6109,489620.4779,352,36,5
227238.6109,490120.6623,352,36,5
227238.6109,490620.8467,301,28,34
227238.6109,491121.0312,311,39,31
227238.6109,491621.2156,434,37,5
227238.6109,492121.4,448,38,5
227238.6109,492621.5844,550,33,5
227238.6109,493121.7688,543,36,5
227238.6109,493621.9532,658,29,5
227238.6109,494122.1377,560,37,5
227238.6109,494622.3221,560,37,5
227238.6109,495122.5065,511,40,5
227238.6109,495622.6909,500,38,5
227238.6109,496122.8753,470,39,5
227238.6109,496623.0597,556,37,5
227238.6109,497123.2442,578,41,5
227238.6109,497623.4286,507,36,5
227238.6109,498123.613,557,35,5
227238.6109,498623.7974,592,37,5
227238.6109,499123.9818,592,37,5
227238.6109,499624.1662,621,39,5
227238.6109,500124.3507,683,37,5
227238.6109,500624.5351,670,28,5
227238.6109,501124.7195,588,37,5
227238.6109,501624.9039,630,37,5
227238.6109,502125.0883,722,36,5
227238.6109,502625.2727,599,35,5
227238.6109,503125.4572,458,29,5
227238.6109,503625.6416,458,29,5
227238.6109,504125.826,300,31,5
227238.6109,504626.0104,295,28,62
227238.6109,505126.1948,358,43,5
227238.6109,505626.3792,418,39,5
227238.6109,506126.5637,640,34,5
227238.6109,506626.7481,704,35,5
227238.6109,507126.9325,709,39,5
227238.6109,507627.1169,717,37,5
227238.6109,508127.3013,717,37,5
227238.6109,508627.4857,751,32,5
227238.6109,509127.6702,714,33,5
227238.6109,509627.8546,624,33,5
227238.6109,510128.039,651,32,5
227238.6109,510628.2234,478,38,5
227238.6109,511128.4078,394,38,5
227238.6109,511628.5922,444,43,5
227238.6109,512128.7767,523,41,5
227238.6109,512628.9611,507,41,5
227238.6109,513129.1455,507,37,5
227238.6109,513629.3299,394,35,5
227238.6109,514129.5143,399,41,5
227238.6109,514629.6987,542,43,5
227238.6109,515129.8831,587,41,5
227238.6109,515630.0676,612,42,5
227238.6109,516130.252,627,45,5
227238.6109,516630.4364,719,38,5
227238.6109,517130.6208,702,38,5
227238.6109,517630.8052,702,43,5
227238.6109,518130.9896,589,36,5
227238.6109,518631.1741,493,34,5
227238.6109,519131.3585,691,44,5
227238.6109,519631.5429,836,36,5
227238.6109,520131.7273,813,40,5
227238.6109,520631.9117,916,38,5
227238.6109,521132.0961,896,40,5
227238.6109,521632.2806,798,40,5
227238.6109,522132.465,798,34,5
227238.6109,522632.6494,673,42,5
227238.6109,523132.8338,715,39,5
227238.6109,523633.0182,663,38,5
227238.6109,524133.2026,688,45,5
227238.6109,524633.3871,718,43,5
227238.6109,525133.5715,776,38,5
227238.6109,525633.7559,868,44,5
227238.6109,526133.9403,977,44,5
227238.6109,526634.1247,977,40,5
227238.6109,527134.3091,987,42,5
227238.6109,527634.4936,917,39,5
227238.6109,528134.678,1123,38,5
227238.6109,528634.8624,1176,40,5
227238.6109,529135.0468,1228,37,5
227238.6109,529635.2312,1269,39,5
227238.6109,530135.4156,1289,35,5
227238.6109,530635.6001,1319,35,5
227238.6109,531135.7845,1319,33,5
227238.6109,531635.9689,1352,34,5
227238.6109,532136.1533,1331,38,5
227238.6109,532636.3377,1188,35,5
227238.6109,533136.5221,1010,34,5
227238.6109,533636.7066,919,37,5
227238.6109,534136.891,795,38,5
227238.6109,534637.0754,719,39,5
227238.6109,535137.2598,622,39,5
227238.6109,535637.4442,622,42,5
227238.6109,536137.6286,572,39,5
227238.6109,536637.8131,568,40,5
227238.6109,537137.9975,554,38,5
227238.6109,537638.1819,551,33,5
227238.6109,538138.3663,504,36,5
227238.6109,538638.5507,496,36,5
227238.6109,539138.7351,504,44,5
227238.6109,539638.9196,558,42,5
227238.6109,540139.104,558,42,5
227238.6109,540639.2884,562,39,5
227238.6109,541139.4728,500,39,5
227238.6109,541639.6572,585,48,5
227238.6109,542139.8416,588,37,5
227238.6109,542640.0261,520,43,5
227238.6109,543140.2105,584,48,5
227238.6109,543640.3949,816,48,5
227238.6109,544140.5793,741,44,5
227238.6109,544640.7637,741,44,5
227238.6109,545140.9481,707,43,5
227238.6109,545641.1326,744,49,5
227238.6109,546141.317,750,41,5
227238.6109,546641.5014,804,47,5
227238.6109,547141.6858,860,44,5
227238.6109,547641.8702,949,43,5
227238.6109,548142.0546,906,40,5
227238.6109,548642.2391,897,44,5
227238.6109,549142.4235,897,44,5
227238.6109,549642.6079,856,40,5
227238.6109,550142.7923,861,39,5
227238.6109,550642.9767,882,44,5
227238.6109,551143.1611,903,41,5
227238.6109,551643.3456,887,39,5
227238.6109,552143.53,822,41,5
227238.6109,552643.7144,843,39,5
227238.6109,553143.8988,852,35,5
227238.6109,553644.0832,852,35,5
227238.6109,554144.2676,846,37,5
227238.6109,554644.4521,820,37,5
227238.6109,555144.6365,778,32,5
227238.6109,555644.8209,784,35,5
227238.6109,556145.0053,791,35,5
227238.6109,556645.1897,826,37,5
227238.6109,557145.3741,851,37,5
227238.6109,557645.5586,863,36,5
227238.6109,558145.743,863,36,5
227238.6109,558645.9274,875,34,5
227238.6109,559146.1118,806,35,5
227238.6109,559646.2962,822,35,5
227238.6109,560146.4806,822,34,5
227238.6109,560646.6651,848,36,5
227238.6109,561146.8495,877,35,5
227238.6109,561647.0339,915,34,5
227238.6109,562147.2183,843,33,5
227238.6109,562647.4027,843,33,5
227238.6109,563147.5871,841,30,5
227238.6109,563647.7716,859,28,5
227238.6109,564147.956,943,30,5
227238.6109,564648.1404,970,32,5
227238.6109,565148.3248,1036,31,5
227238.6109,565648.5092,1065,27,5
227238.6109,566148.6936,1056,33,5
227238.6109,566648.8781,1056,34,5
227238.6109,567149.0625,1056,34,5
227238.6109,567649.2469,1075,36,5
226738.5194,466611.9947,418,33,5
226738.5194,467112.1792,402,36,5
226738.5194,467612.3636,402,36,5
226738.5194,468112.548,400,34,5
226738.5194,468612.7324,394,41,5
226738.5194,469112.9168,437,38,5
226738.5194,469613.1012,387,34,5
226738.5194,470113.2857,335,32,5
226738.5194,470613.4701,352,33,5
226738.5194,471113.6545,409,36,5
226738.5194,471613.8389,412,42,5
226738.5194,472114.0233,412,42,5
226738.5194,472614.2077,408,41,5
226738.5194,473114.3922,511,40,5
226738.5194,473614.5766,509,38,5
226738.5194,474114.761,475,39,5
226738.5194,474614.9454,387,36,5
226738.5194,475115.1298,334,35,5
226738.5194,475615.3142,322,37,5
226738.5194,476115.4987,413,39,5
226738.5194,476615.6831,413,39,5
226738.5194,477115.8675,472,43,5
226738.5194,477616.0519,498,38,5
226738.5194,478116.2363,506,34,5
226738.5194,478616.4207,489,36,5
226738.5194,479116.6052,589,29,5
226738.5194,479616.7896,500,36,5
226738.5194,480116.974,414,39,5
226738.5194,480617.1584,335,38,5
226738.5194,481117.3428,335,38,5
226738.5194,481617.5272,427,34,5
226738.5194,482117.7117,390,38,5
226738.5194,482617.8961,341,39,5
226738.5194,483118.0805,386,39,5
226738.5194,483618.2649,488,39,5
226738.5194,484118.4493,657,31,5
226738.5194,484618.6337,731,35,5
226738.5194,485118.8182,809,39,5
226738.5194,485619.0026,809,39,5
226738.5194,486119.187,870,31,5
226738.5194,486619.3714,867,37,5
226738.5194,487119.5558,876,29,5
226738.5194,487619.7402,749,37,5
226738.5194,488119.9247,625,38,5
226738.5194,488620.1091,583,38,5
226738.5194,489120.2935,536,36,5
226738.5194,489620.4779,468,33,5
226738.5194,490120.6623,468,33,5
226738.5194,490620.8467,326,35,43
226738.5194,491121.0312,309,40,5
226738.5194,491621.2156,353,37,5
226738.5194,492121.4,431,37,5
226738.5194,492621.5844,671,36,5
226738.5194,493121.7688,704,41,5
226738.5194,493621.9532,781,35,5
226738.5194,494122.1377,684,33,5
226738.5194,494622.3221,684,33,5
226738.5194,495122.5065,606,35,5
226738.5194,495622.6909,628,33,5
226738.5194,496122.8753,528,37,5
226738.5194,496623.0597,543,35,5
226738.5194,497123.2442,585,32,5
226738.5194,497623.4286,576,36,5
226738.5194,498123.613,708,46,5
226738.5194,498623.7974,706,40,5
226738.5194,499123.9818,706,40,5
226738.5194,499624.1662,676,34,5
226738.5194,500124.3507,607,32,5
226738.5194,500624.5351,542,39,5
226738.5194,501124.7195,541,39,5
226738.5194,501624.9039,493,41,5
226738.5194,502125.0883,541,44,5
226738.5194,502625.2727,575,40,5
226738.5194,503125.4572,530,36,5
226738.5194,503625.6416,530,36,5
226738.5194,504125.826,366,30,5
226738.5194,504626.0104,271,24,59
226738.5194,505126.1948,353,39,57
226738.5194,505626.3792,453,38,5
226738.5194,506126.5637,575,39,5
226738.5194,506626.7481,576,36,5
226738.5194,507126.9325,651,35,5
226738.5194,507627.1169,638,34,5
226738.5194,508127.3013,638,34,5
226738.5194,508627.4857,729,37,5
226738.5194,509127.6702,767,35,5
226738.5194,509627.8546,766,35,5
226738.5194,510128.039,741,31,5
226738.5194,510628.2234,551,37,5
226738.5194,511128.4078,436,34,5
226738.5194,511628.5922,454,44,5
226738.5194,512128.7767,549,40,5
226738.5194,512628.9611,581,40,5
226738.5194,513129.1455,581,36,5
226738.5194,513629.3299,451,38,5
226738.5194,514129.5143,431,35,5
226738.5194,514629.6987,490,33,5
226738.5194,515129.8831,506,44,5
226738.5194,515630.0676,521,43,5
226738.5194,516130.252,537,46,5
226738.5194,516630.4364,657,42,5
226738.5194,517130.6208,699,42,5
226738.5194,517630.8052,699,35,5
226738.5194,518130.9896,550,37,5
226738.5194,518631.1741,507,34,5
226738.5194,519131.3585,738,39,5
226738.5194,519631.5429,847,41,5
226738.5194,520131.7273,933,40,5
226738.5194,520631.9117,1042,44,5
226738.5194,521132.0961,1052,44,5
226738.5194,521632.2806,924,44,5
226738.5194,522132.465,924,40,5
226738.5194,522632.6494,723,38,5
226738.5194,523132.8338,745,42,5
226738.5194,523633.0182,775,30,5
226738.5194,524133.2026,733,33,5
226738.5194,524633.3871,744,44,5
226738.5194,525133.5715,836,47,5
226738.5194,525633.7559,953,44,5
226738.5194,526133.9403,1083,44,5
226738.5194,526634.1247,1083,40,5
226738.5194,527134.3091,1113,42,5
226738.5194,527634.4936,985,39,5
226738.5194,528134.678,1058,38,5
226738.5194,528634.8624,1154,40,5
226738.5194,529135.0468,1306,37,5
226738.5194,529635.2312,1358,39,5
226738.5194,530135.4156,1395,35,5
226738.5194,530635.6001,1422,35,5
226738.5194,531135.7845,1422,33,5
226738.5194,531635.9689,1351,34,5
226738.5194,532136.1533,1208,38,5
226738.5194,532636.3377,1111,35,5
226738.5194,533136.5221,1072,34,5
226738.5194,533636.7066,1012,37,5
226738.5194,534136.891,908,38,5
226738.5194,534637.0754,803,39,5
226738.5194,535137.2598,672,39,5
226738.5194,535637.4442,672,42,5
226738.5194,536137.6286,651,39,5
226738.5194,536637.8131,600,40,5
226738.5194,537137.9975,563,38,5
226738.5194,537638.1819,518,33,5
226738.5194,538138.3663,551,36,5
226738.5194,538638.5507,552,36,5
226738.5194,539138.7351,501,44,5
226738.5194,539638.9196,474,42,5
226738.5194,540139.104,474,42,5
226738.5194,540639.2884,537,39,5
226738.5194,541139.4728,494,39,5
226738.5194,541639.6572,457,48,5
226738.5194,542139.8416,513,37,5
226738.5194,542640.0261,496,43,5
226738.5194,543140.2105,514,48,5
226738.5194,543640.3949,714,48,5
226738.5194,544140.5793,617,44,5
226738.5194,544640.7637,617,44,5
226738.5194,545140.9481,550,43,5
226738.5194,545641.1326,625,49,5
226738.5194,546141.317,715,41,5
226738.5194,546641.5014,857,47,5
226738.5194,547141.6858,988,47,5
226738.5194,547641.8702,1025,47,5
226738.5194,548142.0546,1016,45,5
226738.5194,548642.2391,1004,41,5
226738.5194,549142.4235,1004,41,5
226738.5194,549642.6079,926,36,5
226738.5194,550142.7923,1000,36,5
226738.5194,550642.9767,1063,37,5
226738.5194,551143.1611,1067,41,5
226738.5194,551643.3456,991,38,5
226738.5194,552143.53,951,35,5
226738.5194,552643.7144,978,40,5
226738.5194,553143.8988,986,35,5
226738.5194,553644.0832,986,35,5
226738.5194,554144.2676,970,38,5
226738.5194,554644.4521,927,41,5
226738.5194,555144.6365,780,38,5
226738.5194,555644.8209,785,31,5
226738.5194,556145.0053,771,34,5
226738.5194,556645.1897,793,38,5
226738.5194,557145.3741,803,37,5
226738.5194,557645.5586,831,42,5
226738.5194,558145.743,831,42,5
226738.5194,558645.9274,818,40,5
226738.5194,559146.1118,804,36,5
226738.5194,559646.2962,902,42,5
226738.5194,560146.4806,915,39,5
226738.5194,560646.6651,897,41,5
226738.5194,561146.8495,906,37,5
226738.5194,561647.0339,915,41,5
226738.5194,562147.2183,882,40,5
226738.5194,562647.4027,882,40,5
226738.5194,563147.5871,896,43,5
226738.5194,563647.7716,878,39,5
226738.5194,564147.956,916,41,5
226738.5194,564648.1404,964,42,5
226738.5194,565148.3248,995,38,5
226738.5194,565648.5092,962,41,5
226738.5194,566148.6936,944,45,5
226738.5194,566648.8781,927,43,5
226738.5194,567149.0625,927,43,5
226738.5194,567649.2469,950,46,5
226238.4279,467112.1792,441,32,5
226238.4279,467612.3636,441,32,5
226238.4279,468112.548,416,30,5
226238.4279,468612.7324,410,35,5
226238.4279,469112.9168,411,33,5
226238.4279,469613.1012,360,38,5
226238.4279,470113.2857,443,32,5
226238.4279,470613.4701,371,35,5
226238.4279,471113.6545,420,39,5
226238.4279,471613.8389,485,34,5
226238.4279,472114.0233,485,34,5
226238.4279,472614.2077,445,41,5
226238.4279,473114.3922,509,44,5
226238.4279,473614.5766,554,38,5
226238.4279,474114.761,477,40,5
226238.4279,474614.9454,362,39,5
226238.4279,475115.1298,315,39,5
226238.4279,475615.3142,360,34,5
226238.4279,476115.4987,353,42,5
226238.4279,476615.6831,353,42,5
226238.4279,477115.8675,382,44,5
226238.4279,477616.0519,399,39,5
226238.4279,478116.2363,475,31,5
226238.4279,478616.4207,537,33,5
226238.4279,479116.6052,509,36,5
226238.4279,479616.7896,443,39,5
226238.4279,480116.974,374,42,5
226238.4279,480617.1584,323,38,5
226238.4279,481117.3428,323,38,5
226238.4279,481617.5272,380,37,5
226238.4279,482117.7117,395,40,5
226238.4279,482617.8961,388,34,5
226238.4279,483118.0805,344,41,5
226238.4279,483618.2649,428,40,5
226238.4279,484118.4493,506,38,5
226238.4279,484618.6337,558,39,5
226238.4279,485118.8182,657,42,5
226238.4279,485619.0026,657,42,5
226238.4279,486119.187,700,43,5
226238.4279,486619.3714,812,41,5
226238.4279,487119.5558,831,36,5
226238.4279,487619.7402,788,32,5
226238.4279,488119.9247,646,38,5
226238.4279,488620.1091,617,41,5
226238.4279,489120.2935,514,41,5
226238.4279,489620.4779,400,36,5
226238.4279,490120.6623,400,36,5
226238.4279,490620.8467,312,41,5
226238.4279,491121.0312,353,40,5
226238.4279,491621.2156,404,36,5
226238.4279,492121.4,453,39,5
226238.4279,492621.5844,611,37,5
226238.4279,493121.7688,714,42,5
226238.4279,493621.9532,805,39,5
226238.4279,494122.1377,748,40,5
226238.4279,494622.3221,748,40,5
226238.4279,495122.5065,683,38,5
226238.4279,495622.6909,616,32,5
226238.4279,496122.8753,603,38,5
226238.4279,496623.0597,632,39,5
226238.4279,497123.2442,603,35,5
226238.4279,497623.4286,571,36,5
226238.4279,498123.613,707,39,5
226238.4279,498623.7974,640,36,5
226238.4279,499123.9818,640,36,5
226238.4279,499624.1662,531,34,5
226238.4279,500124.3507,510,40,5
226238.4279,500624.5351,469,38,5
226238.4279,501124.7195,464,40,5
226238.4279,501624.9039,401,39,5
226238.4279,502125.0883,435,43,5
226238.4279,502625.2727,425,34,5
226238.4279,503125.4572,393,33,5
226238.4279,503625.6416,393,33,5
226238.4279,504125.826,310,37,5
226238.4279,504626.0104,280,28,80
226238.4279,505126.1948,318,38,70
226238.4279,505626.3792,378,42,5
226238.4279,506126.5637,463,39,5
226238.4279,506626.7481,470,41,5
226238.4279,507126.9325,531,44,5
226238.4279,507627.1169,560,40,5
226238.4279,508127.3013,560,40,5
226238.4279,508627.4857,609,34,5
226238.4279,509127.6702,677,41,5
226238.4279,509627.8546,790,39,5
226238.4279,510128.039,745,36,5
226238.4279,510628.2234,576,41,5
226238.4279,511128.4078,514,42,5
226238.4279,511628.5922,550,39,5
226238.4279,512128.7767,653,35,5
226238.4279,512628.9611,566,35,5
226238.4279,513129.1455,566,36,5
226238.4279,513629.3299,506,37,5
226238.4279,514129.5143,488,42,5
226238.4279,514629.6987,447,39,5
226238.4279,515129.8831,439,38,5
226238.4279,515630.0676,444,34,5
226238.4279,516130.252,495,39,5
226238.4279,516630.4364,632,46,5
226238.4279,517130.6208,669,46,5
226238.4279,517630.8052,669,37,5
226238.4279,518130.9896,537,33,5
226238.4279,518631.1741,520,42,5
226238.4279,519131.3585,683,42,5
226238.4279,519631.5429,805,36,5
226238.4279,520131.7273,834,37,5
226238.4279,520631.9117,984,40,5
226238.4279,521132.0961,1022,41,5
226238.4279,521632.2806,888,41,5
226238.4279,522132.465,888,42,5
226238.4279,522632.6494,744,29,5
226238.4279,523132.8338,818,35,5
226238.4279,523633.0182,929,40,5
226238.4279,524133.2026,849,41,5
226238.4279,524633.3871,785,47,5
226238.4279,525133.5715,879,42,5
226238.4279,525633.7559,980,42,5
226238.4279,526133.9403,1085,42,5
226238.4279,526634.1247,1085,41,5
226238.4279,527134.3091,1156,35,5
226238.4279,527634.4936,1091,39,5
226238.4279,528134.678,1060,39,5
226238.4279,528634.8624,1134,39,5
226238.4279,529135.0468,1208,39,5
226238.4279,529635.2312,1260,38,5
226238.4279,530135.4156,1322,41,5
226238.4279,530635.6001,1304,41,5
226238.4279,531135.7845,1304,39,5
226238.4279,531635.9689,1198,41,5
226238.4279,532136.1533,1114,37,5
226238.4279,532636.3377,960,37,5
226238.4279,533136.5221,907,40,5
226238.4279,533636.7066,862,37,5
226238.4279,534136.891,781,40,5
226238.4279,534637.0754,703,41,5
226238.4279,535137.2598,653,41,5
226238.4279,535637.4442,653,44,5
226238.4279,536137.6286,703,37,5
226238.4279,536637.8131,742,40,5
226238.4279,537137.9975,675,38,5
226238.4279,537638.1819,585,40,5
226238.4279,538138.3663,651,40,5
226238.4279,538638.5507,691,36,5
226238.4279,539138.7351,609,37,5
226238.4279,539638.9196,489,37,5
226238.4279,540139.104,489,43,5
226238.4279,540639.2884,455,39,5
226238.4279,541139.4728,496,38,5
226238.4279,541639.6572,445,30,5
226238.4279,542139.8416,447,40,5
226238.4279,542640.0261,454,41,5
226238.4279,543140.2105,453,45,5
226238.4279,543640.3949,583,49,5
226238.4279,544140.5793,538,41,5
226238.4279,544640.7637,538,41,5
226238.4279,545140.9481,478,35,5
226238.4279,545641.1326,529,37,5
226238.4279,546141.317,703,46,5
226238.4279,546641.5014,843,47,5
226238.4279,547141.6858,972,47,5
226238.4279,547641.8702,899,47,5
226238.4279,548142.0546,934,45,5
226238.4279,548642.2391,968,41,5
226238.4279,549142.4235,968,41,5
226238.4279,549642.6079,1029,36,5
226238.4279,550142.7923,1040,36,5
226238.4279,550642.9767,1054,37,5
226238.4279,551143.1611,1047,41,5
226238.4279,551643.3456,1015,38,5
226238.4279,552143.53,981,35,5
226238.4279,552643.7144,971,40,5
226238.4279,553143.8988,934,35,5
226238.4279,553644.0832,934,35,5
226238.4279,554144.2676,884,38,5
226238.4279,554644.4521,830,41,5
226238.4279,555144.6365,813,38,5
226238.4279,555644.8209,814,31,5
226238.4279,556145.0053,786,34,5
226238.4279,556645.1897,778,38,5
226238.4279,557145.3741,785,37,5
226238.4279,557645.5586,799,42,5
226238.4279,558145.743,799,42,5
226238.4279,558645.9274,803,40,5
226238.4279,559146.1118,809,36,5
226238.4279,559646.2962,843,42,5
226238.4279,560146.4806,890,39,5
226238.4279,560646.6651,886,41,5
226238.4279,561146.8495,940,37,5
226238.4279,561647.0339,976,41,5
226238.4279,562147.2183,939,40,5
226238.4279,562647.4027,939,40,5
226238.4279,563147.5871,936,43,5
226238.4279,563647.7716,935,39,5
226238.4279,564147.956,998,41,5
226238.4279,564648.1404,999,42,5
226238.4279,565148.3248,1062,38,5
226238.4279,565648.5092,978,41,5
226238.4279,566148.6936,929,45,5
226238.4279,566648.8781,888,43,5
226238.4279,567149.0625,888,43,5
226238.4279,567649.2469,852,46,5
226238.4279,568149.4313,826,49,5
226238.4279,568649.6157,922,45,5
226238.4279,574151.6443,1101,43,5
226238.4279,574651.8287,1128,42,5
226238.4279,575152.0131,1194,42,5
225738.3364,467112.1792,471,38,5
225738.3364,467612.3636,471,38,5
225738.3364,468112.548,440,41,5
225738.3364,468612.7324,455,38,5
225738.3364,469112.9168,429,37,5
225738.3364,469613.1012,407,34,5
225738.3364,470113.2857,483,36,5
225738.3364,470613.4701,397,39,5
225738.3364,471113.6545,465,41,5
225738.3364,471613.8389,561,36,5
225738.3364,472114.0233,561,36,5
